"","place","year","regions","word","regions_type","observed","estimated","intensity","scale","color"
"878","African Manager (TUN)","2014","ORG_XXX_NATO","NATO","ORG",5,"43.9214631850526","0.113839559008626","-","#D1E5F0"
"879","African Manager (TUN)","2014","CON_AMR_north","North America","CON",1,"3.83543232407656","0.260726800919572","-","#D1E5F0"
"880","African Manager (TUN)","2014","CON_ASI","Asia","CON",1,"26.5522975239125","0.0376615243595933","-","#D1E5F0"
"881","African Manager (TUN)","2014","CON_ERA","Eurasia","CON",2,"3.09693069045264","0.645800697498878","-","#D1E5F0"
"882","African Manager (TUN)","2014","CON_ASI_centr","Central Asia","CON",2,"5.69514048803146","0.351176587162875","-","#D1E5F0"
"883","African Manager (TUN)","2014","CON_EUR_east","Eastern Europe","CON",2,"6.54707366368907","0.305479990410412","-","#D1E5F0"
"884","African Manager (TUN)","2014","OTH_ASI_himalaya","Himalaya","OTH",1,"2.15479694026955","0.464080852033746","-","#D1E5F0"
"885","African Manager (TUN)","2014","CON_AMR","Americas","CON",4,"0.664109868846408","6.0230997725545","+++","#B2182B"
"886","African Manager (TUN)","2015","CON_AFR","Africa","CON",178,"78.773134863573","2.25965362821065","++","#EF8A62"
"887","African Manager (TUN)","2015","OTH_AFR_maghrib","Maghrib","OTH",90,"11.2483246722615","8.00119152160867","+++","#B2182B"
"888","African Manager (TUN)","2015","CON_EUR","Europe","CON",85,"233.953012717958","0.36332081819554","-","#D1E5F0"
"889","African Manager (TUN)","2015","OTH_ASI_middle_east","Mid East","OTH",68,"28.8657170785596","2.35573569209919","++","#EF8A62"
"890","African Manager (TUN)","2015","CON_AFR_north","North Africa","CON",33,"11.3998703892347","2.89476975380028","++","#EF8A62"
"891","African Manager (TUN)","2015","OTH_AFR_sahara","Sahara","OTH",8,"3.362568183237","2.37913391314455","++","#EF8A62"
"892","African Manager (TUN)","2015","ORG_EUR_EBRD","EBRD","ORG",25,"14.9706760664037","1.66993126356555","+","#FDDBC7"
"893","African Manager (TUN)","2015","ORG_EUR_EU","EU","ORG",183,"353.501993124807","0.517677420662774","-","#D1E5F0"
"894","African Manager (TUN)","2015","ORG_AFR_union","African Union","ORG",12,"4.50357000921063","2.66455278267192","++","#EF8A62"
"895","African Manager (TUN)","2015","OTH_AFR_sahel","Sahel","OTH",18,"12.8577224268743","1.39993689414057","+","#FDDBC7"
"896","African Manager (TUN)","2015","OTH_SEA_mediterranean","Mediterranean","OTH",38,"38.1465212402039","0.996158988147798","-","#D1E5F0"
"897","African Manager (TUN)","2015","CON_ASI_centr","Central Asia","CON",2,"6.81626650697601","0.293415757431598","-","#D1E5F0"
"898","African Manager (TUN)","2015","CON_ASI","Asia","CON",17,"31.7792926576366","0.534939533838709","-","#D1E5F0"
"899","African Manager (TUN)","2015","ORG_XXX_arab_league","Arab League","ORG",10,"3.62955214123724","2.75516086031242","++","#EF8A62"
"900","African Manager (TUN)","2015","OTH_XXX_arab_world","Arab countries","OTH",81,"11.3942690680958","7.10883686491149","+++","#B2182B"
"901","African Manager (TUN)","2015","ORG_XXX_NATO","NATO","ORG",41,"52.5676932948033","0.779946720699139","-","#D1E5F0"
"902","African Manager (TUN)","2015","CON_EUR_centr_east","East Centr. Europe","CON",4,"2.76477176242898","1.44677403551236","+","#FDDBC7"
"903","African Manager (TUN)","2015","CON_ASI_pacif","Asia Pacific","CON",11,"3.554627703078","3.09455755112552","++","#EF8A62"
"904","African Manager (TUN)","2015","OTH_ASI_near_east","Near East","OTH",10,"6.02403999312093","1.66001553964106","+","#FDDBC7"
"905","African Manager (TUN)","2015","OTH_AFR_mashriq","Mashriq","OTH",1,"3.08575438441954","0.324069862802158","-","#D1E5F0"
"906","African Manager (TUN)","2015","OTH_SEA_india","Eastern Ocean","OTH",1,"2.62626281504193","0.380769203399027","-","#D1E5F0"
"907","African Manager (TUN)","2015","CON_EUR_west","West Europe","CON",18,"3.57415240779822","5.03615905150741","+++","#B2182B"
"908","African Manager (TUN)","2015","CON_ANT","Antarctica","CON",2,"3.19640285319887","0.625703358385647","-","#D1E5F0"
"909","African Manager (TUN)","2015","CON_AFR_ssahr","Subsaharian Africa","CON",2,"3.21273651902727","0.622522260432843","-","#D1E5F0"
"910","African Manager (TUN)","2015","ORG_XXX_Commonwealth","Commonwealth","ORG",3,"1.24732139184519","2.40515397203445","++","#EF8A62"
"911","African Manager (TUN)","2015","ORG_EUR_council","Council of Europe","ORG",4,"3.57099119731435","1.12013717732161","+","#FDDBC7"
"912","African Manager (TUN)","2015","OTH_XXX_francophonie","Francophonie ","OTH",8,"6.29196370730907","1.27146315079771","+","#FDDBC7"
"913","African Manager (TUN)","2015","ORG_ERA_CIS","CIS","ORG",2,"1.50377196843415","1.32998888261135","+","#FDDBC7"
"914","African Manager (TUN)","2015","CON_EUR_east","Eastern Europe","CON",1,"7.83590835490239","0.127617623217144","-","#D1E5F0"
"915","African Manager (TUN)","2015","OTH_SEA_china_south","South China Sea","OTH",1,"5.08823853754958","0.196531666630862","-","#D1E5F0"
"916","African Manager (TUN)","2015","CON_AMR_latin","Latin America","CON",2,"7.65287196382726","0.261339796282151","-","#D1E5F0"
"917","African Manager (TUN)","2016","CON_AFR","Africa","CON",266,"117.195338395593","2.26971485079139","++","#EF8A62"
"918","African Manager (TUN)","2016","OTH_ASI_middle_east","Mid East","OTH",84,"42.9451930142445","1.9559814289841","+","#FDDBC7"
"919","African Manager (TUN)","2016","OTH_XXX_arab_world","Arab countries","OTH",58,"16.9519116069029","3.42144304105398","++","#EF8A62"
"920","African Manager (TUN)","2016","OTH_AFR_maghrib","Maghrib","OTH",86,"16.7347817073963","5.13899741889017","+++","#B2182B"
"921","African Manager (TUN)","2016","ORG_EUR_EU","EU","ORG",410,"525.92531425249","0.779578371470372","-","#D1E5F0"
"922","Süddeutsche Zeitung (DEU)","2013","OTH_EUR_scandinavia","Scandinavia","OTH",1,"5.28472026771102","0.189224774319631","-","#D1E5F0"
"923","African Manager (TUN)","2016","CON_EUR","Europe","CON",132,"348.065397443369","0.379239076821697","-","#D1E5F0"
"924","African Manager (TUN)","2016","OTH_SEA_mediterranean","Mediterranean","OTH",64,"56.752780920843","1.12769804336575","+","#FDDBC7"
"925","African Manager (TUN)","2016","CON_AFR_ssahr","Subsaharian Africa","CON",17,"4.77977351257344","3.55665387811381","++","#EF8A62"
"926","African Manager (TUN)","2016","CON_AFR_north","North Africa","CON",86,"16.9602450155894","5.07068146249959","+++","#B2182B"
"927","African Manager (TUN)","2016","CON_ASI","Asia","CON",12,"47.2798875331617","0.253807710341597","-","#D1E5F0"
"928","African Manager (TUN)","2016","CON_ASI_centr","Central Asia","CON",12,"10.1409530198729","1.18332073686606","+","#FDDBC7"
"929","African Manager (TUN)","2016","ORG_XXX_NATO","NATO","ORG",16,"78.2079907703295","0.204582675534865","-","#D1E5F0"
"930","African Manager (TUN)","2016","CON_AMR_south","South America","CON",12,"12.1896156484062","0.984444493257583","-","#D1E5F0"
"931","African Manager (TUN)","2016","ORG_AFR_union","African Union","ORG",24,"6.70022098437209","3.5819714089996","++","#EF8A62"
"932","African Manager (TUN)","2016","OTH_AFR_sahel","Sahel","OTH",14,"19.1291756183612","0.731866353224445","-","#D1E5F0"
"933","African Manager (TUN)","2016","OTH_AFR_sahara","Sahara","OTH",16,"5.00268672555964","3.19828141911287","++","#EF8A62"
"934","African Manager (TUN)","2016","ORG_XXX_arab_league","Arab League","ORG",27,"5.39989416637335","5.00009799601936","+++","#B2182B"
"935","African Manager (TUN)","2016","OTH_EUR_scandinavia","Scandinavia","OTH",17,"3.15499449136987","5.38828199114185","+++","#B2182B"
"936","African Manager (TUN)","2016","ORG_EUR_EBRD","EBRD","ORG",67,"22.2727386773624","3.00816172499242","++","#EF8A62"
"937","African Manager (TUN)","2016","ORG_EUR_council","Council of Europe","ORG",9,"5.31276967079887","1.69403165536568","+","#FDDBC7"
"938","African Manager (TUN)","2016","OTH_ASI_near_east","Near East","OTH",6,"8.96231191922343","0.669470115978723","-","#D1E5F0"
"939","African Manager (TUN)","2016","OTH_EUR_balkan","Balkans","OTH",5,"12.034750964445","0.415463520165212","-","#D1E5F0"
"940","African Manager (TUN)","2016","ORG_XXX_Commonwealth","Commonwealth","ORG",1,"1.85571201220478","0.538876718705882","-","#D1E5F0"
"941","African Manager (TUN)","2016","OTH_AFR_mashriq","Mashriq","OTH",2,"4.59085486332429","0.435648710216855","-","#D1E5F0"
"942","African Manager (TUN)","2016","CON_AMR_north","North America","CON",5,"6.82949596960799","0.732118449480101","-","#D1E5F0"
"943","African Manager (TUN)","2016","CON_AMR_latin","Latin America","CON",2,"11.3856192349358","0.17566018665574","-","#D1E5F0"
"944","African Manager (TUN)","2016","OTH_XXX_Western","Occident","OTH",1,"3.58003665079796","0.279326749288197","-","#D1E5F0"
"945","African Manager (TUN)","2016","CON_EUR_west","West Europe","CON",4,"5.3174727860556","0.752237042094413","-","#D1E5F0"
"946","African Manager (TUN)","2016","ORG_ERA_EEU","Eurasian Eco. Un.","ORG",2,"2.34774654895843","0.851880711266423","-","#D1E5F0"
"947","African Manager (TUN)","2016","CON_ASI_south_east","South-East Asia","CON",2,"11.2238596302932","0.178191822232166","-","#D1E5F0"
"948","African Manager (TUN)","2016","CON_ASI_east","East Asia","CON",2,"2.03728239397289","0.981699938072803","-","#D1E5F0"
"949","African Manager (TUN)","2016","OTH_XXX_francophonie","Francophonie ","OTH",4,"9.36091748954716","0.427308541546979","-","#D1E5F0"
"950","African Manager (TUN)","2016","CON_EUR_north","Northern Europe","CON",2,"2.92221749354795","0.684411753887539","-","#D1E5F0"
"951","African Manager (TUN)","2016","OTH_SEA_black","Black Sea","OTH",3,"26.450058868103","0.113421297659863","-","#D1E5F0"
"952","African Manager (TUN)","2017","CON_EUR","Europe","CON",74,"349.027367468012","0.21201775819709","-","#D1E5F0"
"953","African Manager (TUN)","2017","ORG_EUR_EU","EU","ORG",241,"527.378846810534","0.456976993782577","-","#D1E5F0"
"954","African Manager (TUN)","2017","CON_AFR_east","East Africa","CON",9,"2.72040394904167","3.30833220675571","++","#EF8A62"
"955","African Manager (TUN)","2017","CON_AFR_ssahr","Subsaharian Africa","CON",11,"4.79298367042726","2.29502138049626","++","#EF8A62"
"956","African Manager (TUN)","2017","CON_AFR","Africa","CON",511,"117.519238454009","4.34822422883533","+++","#B2182B"
"957","African Manager (TUN)","2017","OTH_XXX_francophonie","Francophonie ","OTH",11,"9.38678884043194","1.17185974745905","+","#FDDBC7"
"958","African Manager (TUN)","2017","ORG_XXX_NATO","NATO","ORG",18,"78.4241390670613","0.229521168024656","-","#D1E5F0"
"959","African Manager (TUN)","2017","CON_AMR_north","North America","CON",1,"6.84837107312142","0.146020124979035","-","#D1E5F0"
"960","African Manager (TUN)","2017","OTH_AFR_maghrib","Maghrib","OTH",95,"16.7810326662383","5.66115339201564","+++","#B2182B"
"961","African Manager (TUN)","2017","ORG_AFR_union","African Union","ORG",15,"6.71873880255453","2.23256186031474","++","#EF8A62"
"962","African Manager (TUN)","2017","OTH_AFR_sahara","Sahara","OTH",25,"5.01651296254849","4.98354139352199","+++","#B2182B"
"963","African Manager (TUN)","2017","CON_AFR_north","North Africa","CON",104,"17.0071191014234","6.11508624004967","+++","#B2182B"
"964","African Manager (TUN)","2017","OTH_ASI_near_east","Near East","OTH",41,"8.98708161905894","4.56210388843594","+++","#B2182B"
"965","African Manager (TUN)","2017","OTH_XXX_arab_world","Arab countries","OTH",81,"16.9987626611761","4.76505270498294","+++","#B2182B"
"966","African Manager (TUN)","2017","OTH_ASI_middle_east","Mid East","OTH",70,"43.0638833198183","1.62549205049944","+","#FDDBC7"
"967","African Manager (TUN)","2017","CON_AFR_west","West Africa","CON",9,"9.88212983691595","0.910734846488189","-","#D1E5F0"
"968","African Manager (TUN)","2017","OTH_AFR_sahel","Sahel","OTH",18,"19.1820441128343","0.938377573011449","-","#D1E5F0"
"969","African Manager (TUN)","2017","OTH_SEA_mediterranean","Mediterranean","OTH",27,"56.9096321173769","0.474436382655086","-","#D1E5F0"
"970","African Manager (TUN)","2017","ORG_XXX_arab_league","Arab League","ORG",19,"5.41481819031384","3.50888974148526","++","#EF8A62"
"971","African Manager (TUN)","2017","ORG_EUR_EBRD","EBRD","ORG",40,"22.334295232917","1.79096763890927","+","#FDDBC7"
"972","African Manager (TUN)","2017","OTH_EUR_alpen","Alps","OTH",2,"24.7465036049826","0.0808194980561741","-","#D1E5F0"
"973","African Manager (TUN)","2017","CON_AFR_south","Southern Africa","CON",4,"2.22299044357232","1.79937795574688","+","#FDDBC7"
"974","African Manager (TUN)","2017","OTH_SEA_india","Eastern Ocean","OTH",11,"3.9180414304742","2.80752518705977","++","#EF8A62"
"975","African Manager (TUN)","2017","ORG_ERA_CIS","CIS","ORG",1,"2.24343155626512","0.445745713617762","-","#D1E5F0"
"976","African Manager (TUN)","2017","ORG_EUR_council","Council of Europe","ORG",3,"5.32745290334277","0.563120886177636","-","#D1E5F0"
"977","African Manager (TUN)","2017","OTH_SEA_black","Black Sea","OTH",2,"26.5231605437308","0.0754057947469136","-","#D1E5F0"
"978","African Manager (TUN)","2017","CON_ASI","Asia","CON",13,"47.4105579040446","0.274200527787735","-","#D1E5F0"
"979","African Manager (TUN)","2017","CON_AMR_latin","Latin America","CON",3,"11.4170863801805","0.262764062572729","-","#D1E5F0"
"980","African Manager (TUN)","2017","CON_EUR_south","Southern Europe","CON",1,"2.11883670040737","0.471957088438074","-","#D1E5F0"
"981","African Manager (TUN)","2017","ORG_AFR_ECOWAS","CEDEAO","ORG",16,"5.96575448114621","2.68197426671939","++","#EF8A62"
"982","African Manager (TUN)","2017","ORG_ASI_CCASG","CCASG","ORG",1,"4.1806366980295","0.239198015094528","-","#D1E5F0"
"983","African Manager (TUN)","2017","CON_AFR_frenc","AOF","CON",1,"1.47922321117561","0.676030495225432","-","#D1E5F0"
"984","African Manager (TUN)","2017","CON_ASI_centr","Central Asia","CON",2,"10.1689802035518","0.196676555560747","-","#D1E5F0"
"985","African Manager (TUN)","2017","CON_ASI_pacif","Asia Pacific","CON",8,"5.30304070514306","1.50856846945213","+","#FDDBC7"
"986","African Manager (TUN)","2017","CON_ASI_south_east","South-East Asia","CON",1,"11.2548797104404","0.0888503498684544","-","#D1E5F0"
"987","African Manager (TUN)","2017","ORG_AMR_Merco","Mercosul","ORG",2,"2.32523356768259","0.860128645912018","-","#D1E5F0"
"988","African Manager (TUN)","2018","CON_EUR","Europe","CON",96,"283.321791231202","0.338837332570936","-","#D1E5F0"
"989","African Manager (TUN)","2018","OTH_AFR_sahara","Sahara","OTH",9,"4.07213751917044","2.21014146934641","++","#EF8A62"
"990","African Manager (TUN)","2018","CON_AFR","Africa","CON",211,"95.395846418743","2.21183634215906","++","#EF8A62"
"991","African Manager (TUN)","2018","ORG_EUR_EU","EU","ORG",356,"428.09800451966","0.831585282438875","-","#D1E5F0"
"992","African Manager (TUN)","2018","OTH_SEA_china_east","East China Sea","OTH",1,"1.35068758485261","0.740363657158457","-","#D1E5F0"
"993","African Manager (TUN)","2018","OTH_AFR_maghrib","Maghrib","OTH",40,"13.6219468066316","2.93643783578179","++","#EF8A62"
"994","African Manager (TUN)","2018","OTH_XXX_arab_world","Arab countries","OTH",42,"13.7986883974646","3.04376755168391","++","#EF8A62"
"995","African Manager (TUN)","2018","ORG_EUR_EBRD","EBRD","ORG",54,"18.1297890110479","2.97852335551692","++","#EF8A62"
"996","African Manager (TUN)","2018","CON_AFR_north","North Africa","CON",88,"13.8054717097199","6.37428418603347","+++","#B2182B"
"997","African Manager (TUN)","2018","OTH_ASI_middle_east","Mid East","OTH",115,"34.9569623953932","3.28975952484805","++","#EF8A62"
"998","African Manager (TUN)","2018","OTH_AFR_sahel","Sahel","OTH",19,"15.5709597701453","1.22022022280407","+","#FDDBC7"
"999","African Manager (TUN)","2018","CON_AFR_east","East Africa","CON",10,"2.20827875277018","4.52841380983061","+++","#B2182B"
"1000","African Manager (TUN)","2018","ORG_AFR_union","African Union","ORG",3,"5.45391361761564","0.550063717604598","-","#D1E5F0"
"1001","African Manager (TUN)","2018","CON_AFR_ssahr","Subsaharian Africa","CON",10,"3.8906883683607","2.57023926185416","++","#EF8A62"
"1002","African Manager (TUN)","2018","CON_ASI","Asia","CON",23,"38.4853608646479","0.597629838547973","-","#D1E5F0"
"1003","African Manager (TUN)","2018","CON_AMR_south","South America","CON",2,"9.9222265852734","0.201567660525754","-","#D1E5F0"
"1004","African Manager (TUN)","2018","ORG_AFR_ECOWAS","CEDEAO","ORG",7,"4.84268112814626","1.44548026491258","+","#FDDBC7"
"1005","African Manager (TUN)","2018","CON_AFR_west","West Africa","CON",4,"8.02178564645343","0.498642094951573","-","#D1E5F0"
"1006","African Manager (TUN)","2018","OTH_SEA_mediterranean","Mediterranean","OTH",37,"46.1962023974572","0.800931636796981","-","#D1E5F0"
"1007","African Manager (TUN)","2018","OTH_ASI_near_east","Near East","OTH",3,"7.29523326701923","0.41122742621029","-","#D1E5F0"
"1008","African Manager (TUN)","2018","CON_AMR_north","North America","CON",4,"5.55914217709743","0.719535473742552","-","#D1E5F0"
"1009","African Manager (TUN)","2018","ORG_XXX_arab_league","Arab League","ORG",5,"4.39546044770146","1.1375372522382","+","#FDDBC7"
"1010","African Manager (TUN)","2018","ORG_ASI_CCASG","CCASG","ORG",1,"3.39361777377291","0.294670781055061","-","#D1E5F0"
"1011","African Manager (TUN)","2018","CON_ASI_south_east","South-East Asia","CON",2,"9.13611073763702","0.21891153220821","-","#D1E5F0"
"1012","African Manager (TUN)","2018","ORG_XXX_NATO","NATO","ORG",17,"63.6605310277883","0.267041441934868","-","#D1E5F0"
"1013","African Manager (TUN)","2018","ORG_ERA_CIS","CIS","ORG",1,"1.82109801771888","0.549119262263878","-","#D1E5F0"
"1014","African Manager (TUN)","2018","ORG_XXX_Commonwealth","Commonwealth","ORG",4,"1.51053122536451","2.64807501681057","++","#EF8A62"
"1015","African Manager (TUN)","2018","ORG_AMR_OAS","OAS","ORG",1,"1.3761558354287","0.726661889776809","-","#D1E5F0"
"1016","African Manager (TUN)","2018","CON_ASI_centr","Central Asia","CON",8,"8.25463546645516","0.96915242744638","-","#D1E5F0"
"1017","African Manager (TUN)","2018","CON_AFR_south","Southern Africa","CON",2,"1.80450501326511","1.10833718127563","+","#FDDBC7"
"1018","African Manager (TUN)","2018","OTH_EUR_alpen","Alps","OTH",1,"20.0878910411392","0.0497812337767086","-","#D1E5F0"
"1019","African Manager (TUN)","2018","ORG_EUR_council","Council of Europe","ORG",4,"4.3245419699453","0.924953446584448","-","#D1E5F0"
"1020","African Manager (TUN)","2018","CON_AMR_centr","Central America","CON",2,"3.7033145877578","0.540056739065993","-","#D1E5F0"
"1021","African Manager (TUN)","2018","OTH_XXX_Western","Occident","OTH",4,"2.91411442800045","1.37262969551427","+","#FDDBC7"
"1022","African Manager (TUN)","2018","OTH_XXX_francophonie","Francophonie ","OTH",2,"7.61969425914421","0.262477723118595","-","#D1E5F0"
"1023","African Manager (TUN)","2019","OTH_XXX_arab_world","Arab countries","OTH",51,"10.4611640720256","4.87517446900387","+++","#B2182B"
"1024","African Manager (TUN)","2019","ORG_EUR_EU","EU","ORG",213,"324.552836848595","0.656287592702093","-","#D1E5F0"
"1025","African Manager (TUN)","2019","ORG_XXX_arab_league","Arab League","ORG",12,"3.33231910099173","3.60109570431856","++","#EF8A62"
"1026","African Manager (TUN)","2019","OTH_ASI_middle_east","Mid East","OTH",71,"26.5018318077994","2.67906009346513","++","#EF8A62"
"1027","African Manager (TUN)","2019","CON_AFR_north","North Africa","CON",54,"10.4663066870634","5.15941311625667","+++","#B2182B"
"1028","African Manager (TUN)","2019","CON_AFR","Africa","CON",161,"72.3222071859813","2.22614887272422","++","#EF8A62"
"1029","African Manager (TUN)","2019","ORG_EUR_EBRD","EBRD","ORG",31,"13.7446902178491","2.2554164196253","++","#EF8A62"
"1030","African Manager (TUN)","2019","CON_AFR_ssahr","Subsaharian Africa","CON",11,"2.94963754540769","3.72927175988995","++","#EF8A62"
"1031","African Manager (TUN)","2019","OTH_AFR_sahel","Sahel","OTH",34,"11.8047716002001","2.88019126091551","++","#EF8A62"
"1032","African Manager (TUN)","2019","CON_EUR","Europe","CON",75,"214.794019393495","0.349171733048129","-","#D1E5F0"
"1033","African Manager (TUN)","2019","OTH_ERA_caucasia","Caucasia","OTH",9,"2.90137305838878","3.10197958651962","++","#EF8A62"
"1034","African Manager (TUN)","2019","OTH_XXX_francophonie","Francophonie ","OTH",16,"5.77669917078682","2.7697478312378","++","#EF8A62"
"1035","African Manager (TUN)","2019","OTH_AFR_maghrib","Maghrib","OTH",59,"10.3271714252757","5.71308420964118","+++","#B2182B"
"1036","African Manager (TUN)","2019","ORG_AFR_ECOWAS","CEDEAO","ORG",7,"3.67136936285543","1.9066455341763","+","#FDDBC7"
"1037","African Manager (TUN)","2019","CON_AFR_west","West Africa","CON",7,"6.08153567795536","1.15102506516141","+","#FDDBC7"
"1038","African Manager (TUN)","2019","OTH_AFR_sahara","Sahara","OTH",14,"3.08719912247027","4.5348548780351","+++","#B2182B"
"1039","African Manager (TUN)","2019","ORG_AFR_union","African Union","ORG",5,"4.13476147479462","1.20925959828151","+","#FDDBC7"
"1040","African Manager (TUN)","2019","OTH_SEA_mediterranean","Mediterranean","OTH",32,"35.0226078641721","0.913695522735067","-","#D1E5F0"
"1041","African Manager (TUN)","2019","CON_EUR_centr","Central Europe","CON",1,"1.49480702846431","0.668982671982315","-","#D1E5F0"
"1042","African Manager (TUN)","2019","CON_AMR_north","North America","CON",1,"4.21453813139367","0.237273923932756","-","#D1E5F0"
"1043","African Manager (TUN)","2019","ORG_XXX_NATO","NATO","ORG",2,"48.2627943186498","0.0414397887282535","-","#D1E5F0"
"1044","African Manager (TUN)","2019","CON_AFR_east","East Africa","CON",6,"1.67415667953932","3.58389395289516","++","#EF8A62"
"1045","African Manager (TUN)","2019","CON_ASI","Asia","CON",9,"29.1768074457114","0.308464180556632","-","#D1E5F0"
"1046","African Manager (TUN)","2019","CON_AMR_south","South America","CON",2,"7.52231206898127","0.265875701733663","-","#D1E5F0"
"1047","African Manager (TUN)","2019","CON_AMR_latin","Latin America","CON",6,"7.02615926983559","0.853951607069163","-","#D1E5F0"
"1048","African Manager (TUN)","2019","OTH_ASI_near_east","Near East","OTH",13,"5.53071639504595","2.35050924174028","++","#EF8A62"
"1049","African Manager (TUN)","2019","ORG_EUR_council","Council of Europe","ORG",4,"3.27855385822548","1.22005011141254","+","#FDDBC7"
"1050","African Manager (TUN)","2019","OTH_SEA_black","Black Sea","OTH",1,"16.3225488635329","0.0612649414230982","-","#D1E5F0"
"1051","African Manager (TUN)","2019","OTH_AMR_amazon","Amazon","OTH",2,"4.94372572463281","0.404553187494751","-","#D1E5F0"
"1052","African Manager (TUN)","2019","OTH_AMR_carai","Caribbean","OTH",2,"6.00092780510949","0.333281796574373","-","#D1E5F0"
"1053","African Manager (TUN)","2019","OTH_EUR_balkan","Balkans","OTH",1,"7.42674379883873","0.134648511795487","-","#D1E5F0"
"1054","African Manager (TUN)","2019","CON_ANT","Antarctica","CON",1,"2.93464148404497","0.340757126700754","-","#D1E5F0"
"1055","African Manager (TUN)","2019","CON_ASI_centr","Central Asia","CON",1,"6.25806551187982","0.15979378900743","-","#D1E5F0"
"1056","Süddeutsche Zeitung (DEU)","2016","CON_EUR","Europe","CON",745,"705.38839449953","1.05615573747648","+","#FDDBC7"
"1057","African Manager (TUN)","2020","CON_AFR","Africa","CON",141,"82.6796008291266","1.70537833499467","+","#FDDBC7"
"1058","African Manager (TUN)","2020","ORG_EUR_EBRD","EBRD","ORG",40,"15.7130920770908","2.54564790963827","++","#EF8A62"
"1059","African Manager (TUN)","2020","CON_AFR_north","North Africa","CON",53,"11.9652053319711","4.42951027830535","+++","#B2182B"
"1060","African Manager (TUN)","2020","OTH_ASI_middle_east","Mid East","OTH",83,"30.2972069073444","2.73952646043685","++","#EF8A62"
"1061","African Manager (TUN)","2020","OTH_SEA_mediterranean","Mediterranean","OTH",70,"40.0382586604197","1.74832778302617","+","#FDDBC7"
"1062","African Manager (TUN)","2020","ORG_EUR_EU","EU","ORG",280,"371.032633580961","0.754650601208918","-","#D1E5F0"
"1063","African Manager (TUN)","2020","OTH_AFR_sahel","Sahel","OTH",27,"13.4953542177394","2.00068850097384","++","#EF8A62"
"1064","African Manager (TUN)","2020","CON_EUR","Europe","CON",104,"245.555058051107","0.423530269852372","-","#D1E5F0"
"1065","African Manager (TUN)","2020","CON_ASI","Asia","CON",8,"33.3552706276822","0.239842155361217","-","#D1E5F0"
"1066","African Manager (TUN)","2020","OTH_ASI_near_east","Near East","OTH",11,"6.3227802584286","1.7397409921587","+","#FDDBC7"
"1067","African Manager (TUN)","2020","ORG_AFR_union","African Union","ORG",15,"4.72690811800798","3.1733216778331","++","#EF8A62"
"1068","African Manager (TUN)","2020","OTH_AFR_maghrib","Maghrib","OTH",53,"11.8061442585682","4.48918790413183","+++","#B2182B"
"1069","Süddeutsche Zeitung (DEU)","2016","ORG_EUR_EU","EU","ORG",1506,"1065.8388215898","1.41297161399475","+","#FDDBC7"
"1070","African Manager (TUN)","2020","OTH_XXX_arab_world","Arab countries","OTH",66,"11.9593262337648","5.51870554493796","+++","#B2182B"
"1071","African Manager (TUN)","2020","OTH_AFR_sahara","Sahara","OTH",12,"3.52932247310268","3.40008601975399","++","#EF8A62"
"1072","African Manager (TUN)","2020","ORG_XXX_NATO","NATO","ORG",10,"55.1745960808796","0.18124283112723","-","#D1E5F0"
"1073","African Manager (TUN)","2020","ORG_XXX_arab_league","Arab League","ORG",4,"3.80954652554734","1.04999373893335","+","#FDDBC7"
"1074","African Manager (TUN)","2020","ORG_AMR_OAS","OAS","ORG",1,"1.19271456172711","0.838423569300562","-","#D1E5F0"
"1075","Süddeutsche Zeitung (DEU)","2016","OTH_SEA_mediterranean","Mediterranean","OTH",92,"115.015032551894","0.79989543939389","-","#D1E5F0"
"1076","African Manager (TUN)","2020","CON_AMR_north","North America","CON",1,"4.81810973338637","0.207550274970005","-","#D1E5F0"
"1077","African Manager (TUN)","2020","OTH_XXX_francophonie","Francophonie ","OTH",11,"6.60399067083756","1.66565953046765","+","#FDDBC7"
"1078","African Manager (TUN)","2020","CON_AFR_ssahr","Subsaharian Africa","CON",3,"3.37206045465085","0.889663765031944","-","#D1E5F0"
"1079","Süddeutsche Zeitung (DEU)","2016","CON_AMR_north","North America","CON",5,"13.840638088785","0.361255020753086","-","#D1E5F0"
"1080","African Manager (TUN)","2020","CON_AMR_latin","Latin America","CON",1,"8.03238820267197","0.12449597489167","-","#D1E5F0"
"1081","African Manager (TUN)","2020","CON_ASI_centr","Central Asia","CON",5,"7.15429435324315","0.698880945223259","-","#D1E5F0"
"1082","Süddeutsche Zeitung (DEU)","2016","CON_AFR_centr","Central Africa","CON",2,"6.35072741257997","0.314924554317708","-","#D1E5F0"
"1083","African Manager (TUN)","2020","CON_AFR_west","West Africa","CON",3,"6.95248336362868","0.4315004931467","-","#D1E5F0"
"1084","African Manager (TUN)","2020","OTH_SEA_black","Black Sea","OTH",1,"18.6601305057018","0.053590193256925","-","#D1E5F0"
"1085","African Manager (TUN)","2020","ORG_ASI_CCASG","CCASG","ORG",1,"2.94124926226395","0.339991585490539","-","#D1E5F0"
"1086","African Manager (TUN)","2020","ORG_AFR_ECOWAS","CEDEAO","ORG",6,"4.19715278650969","1.42954052549265","+","#FDDBC7"
"1087","Süddeutsche Zeitung (DEU)","2016","CON_AFR","Africa","CON",90,"237.507756303604","0.378934993116409","-","#D1E5F0"
